[1] "Exp-Zero"        "1.148104e-05"    "3.194254e-05"    "8.172058e-06"   
Step387  Qn=1.288e-05  pQn=4.890252  pQmin=5.122561
Step388  Qn=7.897e-06  pQn=5.102541  pQmin=5.122561
Step389  Qn=7.888e-06  pQn=5.103038  pQmin=5.122561
Step390  Qn=9.939e-06  pQn=5.002676  pQmin=5.122561
Step391  Qn=1.240e-05  pQn=4.906706  pQmin=5.122561
Step392  Qn=7.914e-06  pQn=5.101583  pQmin=5.122561
Step393  Qn=7.820e-06  pQn=5.106793  pQmin=5.122561
Step394  Qn=7.769e-06  pQn=5.109635  pQmin=5.122561
Step395  Qn=7.890e-06  pQn=5.102933  pQmin=5.122561
Step396  Qn=7.673e-06  pQn=5.115040  pQmin=5.122561
Step397  Qn=8.766e-05  pQn=4.057212  pQmin=5.122561
Step398  Qn=8.699e-06  pQn=5.060507  pQmin=5.122561
Step399  Qn=8.045e-06  pQn=5.094490  pQmin=5.122561
Step400  Qn=9.629e-05  pQn=4.016412  pQmin=5.122561
Step401  Qn=8.442e-06  pQn=5.073568  pQmin=5.122561
Step402  Qn=7.759e-06  pQn=5.110218  pQmin=5.122561
Step403  Qn=7.624e-06  pQn=5.117825  pQmin=5.122561
Step404  Qn=7.692e-06  pQn=5.113988  pQmin=5.122561
Step405  Qn=1.340e-05  pQn=4.872825  pQmin=5.122561
Step406  Qn=1.071e-05  pQn=4.970363  pQmin=5.122561
Step407  Qn=7.991e-06  pQn=5.097402  pQmin=5.122561
Step408  Qn=7.976e-06  pQn=5.098198  pQmin=5.122561
Step409  Qn=7.726e-06  pQn=5.112054  pQmin=5.122561
Step410  Qn=8.120e-06  pQn=5.090438  pQmin=5.122561
Step411  Qn=8.205e-06  pQn=5.085936  pQmin=5.122561
Step412  Qn=9.186e-05  pQn=4.036860  pQmin=5.122561
Step413  Qn=7.944e-06  pQn=5.099943  pQmin=5.122561
Step414  Qn=8.704e-06  pQn=5.060269  pQmin=5.122561
Step415  Qn=1.200e-05  pQn=4.920704  pQmin=5.122561
Step416  Qn=9.436e-06  pQn=5.025207  pQmin=5.122561
Step417  Qn=2.386e-05  pQn=4.622269  pQmin=5.122561
Step418  Qn=7.739e-06  pQn=5.111289  pQmin=5.122561
Step419  Qn=8.424e-06  pQn=5.074482  pQmin=5.122561
Step420  Qn=8.635e-05  pQn=4.063761  pQmin=5.122561
Step421  Qn=7.905e-06  pQn=5.102097  pQmin=5.122561
Step422  Qn=9.302e-05  pQn=4.031417  pQmin=5.122561
Step423  Qn=8.579e-06  pQn=5.066588  pQmin=5.122561
Step424  Qn=8.423e-06  pQn=5.074547  pQmin=5.122561
Step425  Qn=7.878e-06  pQn=5.103560  pQmin=5.122561
Step426  Qn=9.754e-06  pQn=5.010834  pQmin=5.122561
Step427  Qn=7.635e-06  pQn=5.117168  pQmin=5.122561
Step428  Qn=8.462e-06  pQn=5.072518  pQmin=5.122561
Step429  Qn=7.613e-06  pQn=5.118440  pQmin=5.122561
Step430  Qn=7.688e-06  pQn=5.114185  pQmin=5.122561
Step431  Qn=9.950e-06  pQn=5.002191  pQmin=5.122561
Step432  Qn=7.618e-06  pQn=5.118156  pQmin=5.122561
Step433  Qn=7.986e-06  pQn=5.097673  pQmin=5.122561
Step434  Qn=7.643e-06  pQn=5.116712  pQmin=5.122561
Step435  Qn=7.751e-06  pQn=5.110645  pQmin=5.122561
Step436  Qn=7.638e-06  pQn=5.117026  pQmin=5.122561
Step437  Qn=1.144e-05  pQn=4.941735  pQmin=5.122561
Step438  Qn=1.188e-05  pQn=4.925283  pQmin=5.122561
Step439  Qn=8.330e-06  pQn=5.079374  pQmin=5.122561
Step440  Qn=1.442e-05  pQn=4.841184  pQmin=5.122561
Step441  Qn=8.167e-06  pQn=5.087939  pQmin=5.122561
Step442  Qn=7.868e-06  pQn=5.104157  pQmin=5.122561
Step443  Qn=8.095e-06  pQn=5.091759  pQmin=5.122561
Step444  Qn=1.862e-05  pQn=4.730061  pQmin=5.122561
Step445  Qn=1.217e-05  pQn=4.914628  pQmin=5.122561
Step446  Qn=5.598e-05  pQn=4.251987  pQmin=5.122561
Step447  Qn=7.843e-06  pQn=5.105502  pQmin=5.122561
Step448  Qn=8.230e-06  pQn=5.084595  pQmin=5.122561
Step449  Qn=8.144e-06  pQn=5.089148  pQmin=5.122561
Step450  Qn=8.988e-05  pQn=4.046328  pQmin=5.122561
Step451  Qn=7.845e-06  pQn=5.105422  pQmin=5.122561
Step452  Qn=8.576e-06  pQn=5.066714  pQmin=5.122561
Step453  Qn=2.846e-05  pQn=4.545818  pQmin=5.122561
Step454  Qn=7.944e-06  pQn=5.099949  pQmin=5.122561
Step455  Qn=9.862e-06  pQn=5.006035  pQmin=5.122561
Step456  Qn=7.816e-06  pQn=5.107018  pQmin=5.122561
Step457  Qn=9.266e-06  pQn=5.033087  pQmin=5.122561
Step458  Qn=1.937e-05  pQn=4.712982  pQmin=5.122561
Step459  Qn=8.542e-06  pQn=5.068461  pQmin=5.122561
Step460  Qn=3.496e-05  pQn=4.456420  pQmin=5.122561
Step461  Qn=1.846e-05  pQn=4.733684  pQmin=5.122561
Step462  Qn=7.639e-06  pQn=5.116935  pQmin=5.122561
Step463  Qn=2.327e-05  pQn=4.633159  pQmin=5.122561
Step464  Qn=7.717e-06  pQn=5.112556  pQmin=5.122561
Step465  Qn=7.673e-06  pQn=5.115031  pQmin=5.122561
Step466  Qn=1.061e-05  pQn=4.974324  pQmin=5.122561
Step467  Qn=7.753e-06  pQn=5.110506  pQmin=5.122561
Step468  Qn=8.416e-06  pQn=5.074889  pQmin=5.122561
Step469  Qn=8.906e-06  pQn=5.050335  pQmin=5.122561
Step470  Qn=1.164e-05  pQn=4.934205  pQmin=5.122561
Step471  Qn=7.767e-06  pQn=5.109725  pQmin=5.122561
Step472  Qn=7.904e-06  pQn=5.102152  pQmin=5.122561
Step473  Qn=9.654e-05  pQn=4.015308  pQmin=5.122561
Step474  Qn=7.880e-06  pQn=5.103491  pQmin=5.122561
Step475  Qn=7.908e-06  pQn=5.101934  pQmin=5.122561
Step476  Qn=7.579e-06  pQn=5.120392  pQmin=5.122561
Step477  Qn=7.780e-06  pQn=5.109039  pQmin=5.122561
Step478  Qn=1.434e-05  pQn=4.843367  pQmin=5.122561
Step479  Qn=7.722e-06  pQn=5.112291  pQmin=5.122561
Step480  Qn=9.416e-06  pQn=5.026127  pQmin=5.122561
Step481  Qn=9.288e-05  pQn=4.032094  pQmin=5.122561
Step482  Qn=7.806e-06  pQn=5.107583  pQmin=5.122561
Step483  Qn=7.904e-06  pQn=5.102160  pQmin=5.122561
Step484  Qn=1.275e-05  pQn=4.894599  pQmin=5.122561
Step485  Qn=7.998e-06  pQn=5.096992  pQmin=5.122561
Step486  Qn=7.741e-06  pQn=5.111222  pQmin=5.122561
Step487  Qn=1.259e-05  pQn=4.900107  pQmin=5.122561
Step488  Qn=8.040e-06  pQn=5.094755  pQmin=5.122561
Step489  Qn=4.712e-05  pQn=4.326749  pQmin=5.122561
Step490  Qn=8.018e-06  pQn=5.095952  pQmin=5.122561
Step491  Qn=9.135e-06  pQn=5.039270  pQmin=5.122561
Step492  Qn=8.690e-06  pQn=5.060968  pQmin=5.122561
Step493  Qn=7.802e-06  pQn=5.107820  pQmin=5.122561
Step494  Qn=7.759e-06  pQn=5.110184  pQmin=5.122561
Step495  Qn=7.730e-06  pQn=5.111835  pQmin=5.122561
Step496  Qn=7.649e-06  pQn=5.116378  pQmin=5.122561
Step497  Qn=9.712e-06  pQn=5.012688  pQmin=5.122561
Step498  Qn=7.981e-06  pQn=5.097932  pQmin=5.122561
Step499  Qn=3.396e-05  pQn=4.468971  pQmin=5.122561
Step500  Qn=8.607e-06  pQn=5.065140  pQmin=5.122561
Step501  Qn=7.997e-06  pQn=5.097097  pQmin=5.122561
Step502  Qn=8.015e-06  pQn=5.096070  pQmin=5.122561
Step503  Qn=9.391e-06  pQn=5.027292  pQmin=5.122561
Step504  Qn=7.632e-06  pQn=5.117357  pQmin=5.122561
Step505  Qn=9.735e-05  pQn=4.011670  pQmin=5.122561
Step506  Qn=1.136e-05  pQn=4.944586  pQmin=5.122561
Step507  Qn=9.244e-06  pQn=5.034140  pQmin=5.122561
Step508  Qn=9.814e-06  pQn=5.008159  pQmin=5.122561
Step509  Qn=9.412e-05  pQn=4.026334  pQmin=5.122561
Step510  Qn=7.579e-06  pQn=5.120414  pQmin=5.122561
Step511  Qn=7.717e-06  pQn=5.112568  pQmin=5.122561
Step512  Qn=2.662e-05  pQn=4.574812  pQmin=5.122561
Step513  Qn=7.955e-06  pQn=5.099369  pQmin=5.122561
Step514  Qn=7.997e-06  pQn=5.097086  pQmin=5.122561
Step515  Qn=4.231e-05  pQn=4.373595  pQmin=5.122561
Step516  Qn=7.794e-06  pQn=5.108222  pQmin=5.122561
Step517  Qn=8.188e-06  pQn=5.086838  pQmin=5.122561
Step518  Qn=7.724e-06  pQn=5.112156  pQmin=5.122561
Step519  Qn=1.077e-05  pQn=4.967677  pQmin=5.122561
Step520  Qn=8.062e-06  pQn=5.093554  pQmin=5.122561
Step521  Qn=7.812e-06  pQn=5.107223  pQmin=5.122561
Step522  Qn=3.053e-05  pQn=4.515277  pQmin=5.122561
Step523  Qn=8.094e-06  pQn=5.091862  pQmin=5.122561
Step524  Qn=1.620e-05  pQn=4.790609  pQmin=5.122561
Step525  Qn=8.526e-06  pQn=5.069248  pQmin=5.122561
Step526  Qn=9.155e-06  pQn=5.038330  pQmin=5.122561
Step527  Qn=1.464e-05  pQn=4.834497  pQmin=5.122561
Step528  Qn=8.086e-06  pQn=5.092263  pQmin=5.122561
Step529  Qn=4.709e-05  pQn=4.327090  pQmin=5.122561
Step530  Qn=1.236e-05  pQn=4.907928  pQmin=5.122561
Step531  Qn=7.616e-06  pQn=5.118264  pQmin=5.122561
Step532  Qn=7.853e-06  pQn=5.104965  pQmin=5.122561
Step533  Qn=1.019e-05  pQn=4.991781  pQmin=5.122561
Step534  Qn=8.196e-06  pQn=5.086405  pQmin=5.122561
Step535  Qn=3.271e-05  pQn=4.485354  pQmin=5.122561
Step536  Qn=9.391e-05  pQn=4.027274  pQmin=5.122561
Step537  Qn=7.760e-06  pQn=5.110155  pQmin=5.122561
Step538  Qn=8.412e-06  pQn=5.075086  pQmin=5.122561
Step539  Qn=7.605e-06  pQn=5.118894  pQmin=5.122561
Step540  Qn=7.685e-06  pQn=5.114363  pQmin=5.122561
Step541  Qn=9.449e-05  pQn=4.024623  pQmin=5.122561
Step542  Qn=8.006e-06  pQn=5.096598  pQmin=5.122561
Step543  Qn=2.204e-05  pQn=4.656795  pQmin=5.122561
Step544  Qn=8.655e-06  pQn=5.062744  pQmin=5.122561
Step545  Qn=9.637e-06  pQn=5.016060  pQmin=5.122561
Step546  Qn=9.478e-06  pQn=5.023301  pQmin=5.122561
Step547  Qn=7.672e-06  pQn=5.115072  pQmin=5.122561
Step548  Qn=1.519e-05  pQn=4.818568  pQmin=5.122561
Step549  Qn=8.392e-06  pQn=5.076139  pQmin=5.122561
Step550  Qn=7.701e-06  pQn=5.113449  pQmin=5.122561
Step551  Qn=8.250e-06  pQn=5.083540  pQmin=5.122561
Step552  Qn=8.130e-06  pQn=5.089894  pQmin=5.122561
Step553  Qn=1.935e-05  pQn=4.713208  pQmin=5.122561
Step554  Qn=7.718e-06  pQn=5.112518  pQmin=5.122561
Step555  Qn=7.781e-06  pQn=5.108939  pQmin=5.122561
Step556  Qn=8.366e-06  pQn=5.077502  pQmin=5.122561
Step557  Qn=8.391e-06  pQn=5.076174  pQmin=5.122561
Step558  Qn=1.324e-05  pQn=4.877986  pQmin=5.122561
Step559  Qn=7.637e-06  pQn=5.117094  pQmin=5.122561
Step560  Qn=7.760e-06  pQn=5.110138  pQmin=5.122561
Step561  Qn=1.593e-05  pQn=4.797740  pQmin=5.122561
Step562  Qn=7.841e-06  pQn=5.105627  pQmin=5.122561
Step563  Qn=7.656e-06  pQn=5.115981  pQmin=5.122561
Step564  Qn=8.413e-06  pQn=5.075030  pQmin=5.122561
Step565  Qn=7.799e-06  pQn=5.107988  pQmin=5.122561
Step566  Qn=9.542e-06  pQn=5.020383  pQmin=5.122561
Step567  Qn=7.760e-06  pQn=5.110134  pQmin=5.122561
Step568  Qn=7.583e-06  pQn=5.120158  pQmin=5.122561
Step569  Qn=8.554e-06  pQn=5.067815  pQmin=5.122561
Step570  Qn=1.939e-05  pQn=4.712431  pQmin=5.122561
Step571  Qn=2.278e-05  pQn=4.642351  pQmin=5.122561
Step572  Qn=7.631e-06  pQn=5.117400  pQmin=5.122561
Step573  Qn=4.531e-05  pQn=4.343852  pQmin=5.122561
Step574  Qn=1.266e-05  pQn=4.897599  pQmin=5.122561
Step575  Qn=8.010e-06  pQn=5.096369  pQmin=5.122561
Step576  Qn=2.043e-05  pQn=4.689759  pQmin=5.122561
Step577  Qn=7.667e-06  pQn=5.115362  pQmin=5.122561
Step578  Qn=8.590e-06  pQn=5.066030  pQmin=5.122561
Step579  Qn=7.800e-06  pQn=5.107933  pQmin=5.122561
Step580  Qn=7.831e-06  pQn=5.106161  pQmin=5.122561
Step581  Qn=1.134e-04  pQn=3.945542  pQmin=5.122561
Step582  Qn=8.538e-05  pQn=4.068621  pQmin=5.122561
Step583  Qn=7.803e-06  pQn=5.107751  pQmin=5.122561
Step584  Qn=8.861e-06  pQn=5.052499  pQmin=5.122561
Step585  Qn=7.991e-06  pQn=5.097418  pQmin=5.122561
Step586  Qn=8.322e-06  pQn=5.079796  pQmin=5.122561
Step587  Qn=7.700e-06  pQn=5.113524  pQmin=5.122561
Step588  Qn=8.186e-06  pQn=5.086927  pQmin=5.122561
Step589  Qn=1.957e-05  pQn=4.708437  pQmin=5.122561
Step590  Qn=7.704e-06  pQn=5.113256  pQmin=5.122561
Step591  Qn=1.100e-05  pQn=4.958415  pQmin=5.122561
Step592  Qn=1.166e-05  pQn=4.933286  pQmin=5.122561
Step593  Qn=8.743e-05  pQn=4.058358  pQmin=5.122561
Step594  Qn=7.903e-06  pQn=5.102187  pQmin=5.122561
Step595  Qn=1.090e-05  pQn=4.962446  pQmin=5.122561
Step596  Qn=7.600e-06  pQn=5.119178  pQmin=5.122561
Step597  Qn=1.478e-05  pQn=4.830354  pQmin=5.122561
Step598  Qn=7.803e-06  pQn=5.107725  pQmin=5.122561
Step599  Qn=7.773e-06  pQn=5.109425  pQmin=5.122561
Step600  Qn=1.140e-05  pQn=4.942928  pQmin=5.122561
Step601  Qn=8.011e-06  pQn=5.096316  pQmin=5.122561
Step602  Qn=8.033e-06  pQn=5.095106  pQmin=5.122561
Step603  Qn=3.231e-05  pQn=4.490630  pQmin=5.122561
Step604  Qn=8.234e-06  pQn=5.084381  pQmin=5.122561
Step605  Qn=7.631e-06  pQn=5.117446  pQmin=5.122561
Step606  Qn=7.815e-06  pQn=5.107083  pQmin=5.122561
Step607  Qn=7.759e-06  pQn=5.110211  pQmin=5.122561
Step608  Qn=7.849e-06  pQn=5.105160  pQmin=5.122561
Step609  Qn=8.496e-06  pQn=5.070778  pQmin=5.122561
Step610  Qn=7.691e-06  pQn=5.114003  pQmin=5.122561
Step611  Qn=8.283e-06  pQn=5.081833  pQmin=5.122561
Step612  Qn=1.013e-05  pQn=4.994337  pQmin=5.122561
Step613  Qn=8.619e-05  pQn=4.064518  pQmin=5.122561
Step614  Qn=7.598e-06  pQn=5.119289  pQmin=5.122561
Step615  Qn=7.784e-06  pQn=5.108806  pQmin=5.122561
Step616  Qn=9.446e-06  pQn=5.024751  pQmin=5.122561
Step617  Qn=3.402e-05  pQn=4.468220  pQmin=5.122561
Step618  Qn=8.115e-06  pQn=5.090706  pQmin=5.122561
Step619  Qn=7.647e-06  pQn=5.116536  pQmin=5.122561
Step620  Qn=1.299e-05  pQn=4.886557  pQmin=5.122561
Step621  Qn=8.020e-06  pQn=5.095833  pQmin=5.122561
Step622  Qn=2.335e-05  pQn=4.631678  pQmin=5.122561
Step623  Qn=8.458e-06  pQn=5.072750  pQmin=5.122561
Step624  Qn=8.861e-06  pQn=5.052502  pQmin=5.122561
Step625  Qn=1.771e-05  pQn=4.751833  pQmin=5.122561
Step626  Qn=1.103e-05  pQn=4.957417  pQmin=5.122561
Step627  Qn=9.591e-06  pQn=5.018130  pQmin=5.122561
Step628  Qn=7.985e-06  pQn=5.097730  pQmin=5.122561
Step629  Qn=1.866e-05  pQn=4.729166  pQmin=5.122561
Step630  Qn=7.779e-06  pQn=5.109053  pQmin=5.122561
Step631  Qn=7.767e-06  pQn=5.109738  pQmin=5.122561
Step632  Qn=7.843e-06  pQn=5.105539  pQmin=5.122561
Step633  Qn=1.562e-05  pQn=4.806277  pQmin=5.122561
Step634  Qn=8.145e-06  pQn=5.089093  pQmin=5.122561
Step635  Qn=7.889e-06  pQn=5.102956  pQmin=5.122561
Step636  Qn=7.958e-06  pQn=5.099223  pQmin=5.122561
Step637  Qn=8.260e-06  pQn=5.082999  pQmin=5.122561
Step638  Qn=1.404e-05  pQn=4.852561  pQmin=5.122561
Step639  Qn=7.682e-06  pQn=5.114506  pQmin=5.122561
Step640  Qn=9.426e-06  pQn=5.025654  pQmin=5.122561
Step641  Qn=7.832e-06  pQn=5.106155  pQmin=5.122561
Step642  Qn=7.893e-06  pQn=5.102771  pQmin=5.122561
Step643  Qn=8.214e-06  pQn=5.085422  pQmin=5.122561
Step644  Qn=7.729e-06  pQn=5.111879  pQmin=5.122561
Step645  Qn=8.261e-06  pQn=5.082971  pQmin=5.122561
Step646  Qn=1.277e-05  pQn=4.893654  pQmin=5.122561
Step647  Qn=1.940e-05  pQn=4.712101  pQmin=5.122561
Step648  Qn=8.189e-06  pQn=5.086743  pQmin=5.122561
Step649  Qn=8.425e-06  pQn=5.074445  pQmin=5.122561
Step650  Qn=7.732e-06  pQn=5.111728  pQmin=5.122561
Step651  Qn=1.931e-05  pQn=4.714250  pQmin=5.122561
Step652  Qn=8.565e-06  pQn=5.067294  pQmin=5.122561
Step653  Qn=2.191e-05  pQn=4.659276  pQmin=5.122561
Step654  Qn=7.925e-06  pQn=5.101010  pQmin=5.122561
Step655  Qn=3.432e-05  pQn=4.464397  pQmin=5.122561
Step656  Qn=4.074e-05  pQn=4.389961  pQmin=5.122561
Step657  Qn=9.026e-06  pQn=5.044525  pQmin=5.122561
Step658  Qn=3.489e-05  pQn=4.457276  pQmin=5.122561
Step659  Qn=7.618e-06  pQn=5.118133  pQmin=5.122561
Step660  Qn=7.661e-06  pQn=5.115716  pQmin=5.122561
Step661  Qn=8.006e-06  pQn=5.096602  pQmin=5.122561
Step662  Qn=9.470e-06  pQn=5.023637  pQmin=5.122561
Step663  Qn=7.740e-06  pQn=5.111273  pQmin=5.122561
Step664  Qn=9.774e-05  pQn=4.009931  pQmin=5.122561
Step665  Qn=7.823e-06  pQn=5.106621  pQmin=5.122561
Step666  Qn=7.871e-06  pQn=5.103983  pQmin=5.122561
Step667  Qn=8.088e-06  pQn=5.092161  pQmin=5.122561
Step668  Qn=8.332e-06  pQn=5.079229  pQmin=5.122561
Step669  Qn=7.811e-06  pQn=5.107294  pQmin=5.122561
Step670  Qn=8.035e-06  pQn=5.095001  pQmin=5.122561
Step671  Qn=1.719e-05  pQn=4.764796  pQmin=5.122561
Step672  Qn=9.702e-06  pQn=5.013144  pQmin=5.122561
Step673  Qn=7.742e-06  pQn=5.111175  pQmin=5.122561
Step674  Qn=7.791e-06  pQn=5.108431  pQmin=5.122561
Step675  Qn=2.851e-05  pQn=4.544929  pQmin=5.122561
Step676  Qn=9.019e-06  pQn=5.044849  pQmin=5.122561
Step677  Qn=8.049e-06  pQn=5.094234  pQmin=5.122561
Step678  Qn=9.272e-05  pQn=4.032807  pQmin=5.122561
Step679  Qn=8.219e-06  pQn=5.085204  pQmin=5.122561
Step680  Qn=7.919e-06  pQn=5.101307  pQmin=5.122561
Step681  Qn=7.875e-06  pQn=5.103767  pQmin=5.122561
Step682  Qn=8.421e-06  pQn=5.074637  pQmin=5.122561
Step683  Qn=7.992e-06  pQn=5.097320  pQmin=5.122561
Step684  Qn=7.841e-06  pQn=5.105644  pQmin=5.122561
Step685  Qn=7.692e-06  pQn=5.113933  pQmin=5.122561
Step686  Qn=8.688e-06  pQn=5.061082  pQmin=5.122561
Step687  Qn=8.594e-06  pQn=5.065799  pQmin=5.122561
Step688  Qn=8.209e-06  pQn=5.085690  pQmin=5.122561
Step689  Qn=8.144e-06  pQn=5.089179  pQmin=5.122561
Step690  Qn=7.693e-06  pQn=5.113893  pQmin=5.122561
Step691  Qn=7.650e-06  pQn=5.116325  pQmin=5.122561
Step692  Qn=2.160e-05  pQn=4.665467  pQmin=5.122561
Step693  Qn=7.845e-06  pQn=5.105391  pQmin=5.122561
Step694  Qn=7.655e-06  pQn=5.116056  pQmin=5.122561
Step695  Qn=9.128e-06  pQn=5.039629  pQmin=5.122561
Step696  Qn=7.988e-06  pQn=5.097578  pQmin=5.122561
Step697  Qn=1.513e-05  pQn=4.820033  pQmin=5.122561
Step698  Qn=8.304e-06  pQn=5.080716  pQmin=5.122561
Step699  Qn=7.771e-06  pQn=5.109536  pQmin=5.122561
Step700  Qn=7.832e-06  pQn=5.106113  pQmin=5.122561
Step701  Qn=1.386e-05  pQn=4.858278  pQmin=5.122561
Step702  Qn=7.839e-06  pQn=5.105725  pQmin=5.122561
Step703  Qn=7.600e-06  pQn=5.119179  pQmin=5.122561
Step704  Qn=1.070e-04  pQn=3.970780  pQmin=5.122561
Step705  Qn=8.514e-06  pQn=5.069881  pQmin=5.122561
Step706  Qn=7.973e-06  pQn=5.098378  pQmin=5.122561
Step707  Qn=1.098e-05  pQn=4.959225  pQmin=5.122561
Step708  Qn=8.263e-06  pQn=5.082850  pQmin=5.122561
Step709  Qn=2.110e-05  pQn=4.675736  pQmin=5.122561
Step710  Qn=7.784e-06  pQn=5.108774  pQmin=5.122561
Step711  Qn=7.689e-06  pQn=5.114154  pQmin=5.122561
Step712  Qn=7.883e-06  pQn=5.103323  pQmin=5.122561
Step713  Qn=8.942e-05  pQn=4.048578  pQmin=5.122561
Step714  Qn=1.233e-05  pQn=4.908951  pQmin=5.122561
Step715  Qn=8.518e-06  pQn=5.069676  pQmin=5.122561
Step716  Qn=2.670e-05  pQn=4.573443  pQmin=5.122561
Step717  Qn=9.671e-06  pQn=5.014508  pQmin=5.122561
Step718  Qn=1.097e-05  pQn=4.959989  pQmin=5.122561
Step719  Qn=7.724e-06  pQn=5.112145  pQmin=5.122561
Step720  Qn=8.733e-05  pQn=4.058837  pQmin=5.122561
Step721  Qn=7.780e-06  pQn=5.109016  pQmin=5.122561
Step722  Qn=7.816e-06  pQn=5.107040  pQmin=5.122561
Step723  Qn=2.472e-05  pQn=4.606993  pQmin=5.122561
Step724  Qn=7.624e-06  pQn=5.117838  pQmin=5.122561
Step725  Qn=7.666e-06  pQn=5.115405  pQmin=5.122561
Step726  Qn=8.237e-06  pQn=5.084216  pQmin=5.122561
Step727  Qn=8.191e-06  pQn=5.086658  pQmin=5.122561
Step728  Qn=9.319e-06  pQn=5.030643  pQmin=5.122561
Step729  Qn=1.048e-05  pQn=4.979726  pQmin=5.122561
Step730  Qn=1.012e-05  pQn=4.994651  pQmin=5.122561
Step731  Qn=8.319e-06  pQn=5.079933  pQmin=5.122561
Step732  Qn=9.454e-06  pQn=5.024370  pQmin=5.122561
Step733  Qn=8.069e-06  pQn=5.093168  pQmin=5.122561
Step734  Qn=3.497e-05  pQn=4.456355  pQmin=5.122561
Step735  Qn=3.857e-05  pQn=4.413748  pQmin=5.122561
Step736  Qn=1.062e-05  pQn=4.973814  pQmin=5.122561
Step737  Qn=7.819e-06  pQn=5.106829  pQmin=5.122561
Step738  Qn=8.032e-06  pQn=5.095177  pQmin=5.122561
Step739  Qn=7.904e-06  pQn=5.102161  pQmin=5.122561
Step740  Qn=9.926e-06  pQn=5.003233  pQmin=5.122561
Step741  Qn=7.594e-06  pQn=5.119520  pQmin=5.122561
Step742  Qn=1.119e-05  pQn=4.951341  pQmin=5.122561
Step743  Qn=7.852e-06  pQn=5.104998  pQmin=5.122561
Step744  Qn=8.252e-06  pQn=5.083465  pQmin=5.122561
Step745  Qn=7.714e-06  pQn=5.112734  pQmin=5.122561
Step746  Qn=1.359e-05  pQn=4.866743  pQmin=5.122561
Step747  Qn=1.651e-05  pQn=4.782308  pQmin=5.122561
Step748  Qn=1.043e-05  pQn=4.981889  pQmin=5.122561
Step749  Qn=7.646e-06  pQn=5.116578  pQmin=5.122561
Step750  Qn=7.601e-06  pQn=5.119153  pQmin=5.122561
Step751  Qn=1.021e-05  pQn=4.990905  pQmin=5.122561
Step752  Qn=1.056e-05  pQn=4.976218  pQmin=5.122561
Step753  Qn=7.942e-06  pQn=5.100067  pQmin=5.122561
Step754  Qn=7.838e-06  pQn=5.105805  pQmin=5.122561
Step755  Qn=7.594e-06  pQn=5.119545  pQmin=5.122561
Step756  Qn=1.236e-05  pQn=4.907871  pQmin=5.122561
Step757  Qn=9.704e-06  pQn=5.013054  pQmin=5.122561
Step758  Qn=1.140e-05  pQn=4.943113  pQmin=5.122561
Step759  Qn=9.605e-05  pQn=4.017525  pQmin=5.122561
Step760  Qn=1.700e-05  pQn=4.769446  pQmin=5.122561
Step761  Qn=7.659e-06  pQn=5.115855  pQmin=5.122561
Step762  Qn=1.262e-05  pQn=4.898809  pQmin=5.122561
Step763  Qn=7.798e-06  pQn=5.108014  pQmin=5.122561
Step764  Qn=7.748e-06  pQn=5.110811  pQmin=5.122561
Step765  Qn=1.216e-05  pQn=4.915177  pQmin=5.122561
Step766  Qn=6.638e-05  pQn=4.177958  pQmin=5.122561
Step767  Qn=7.631e-06  pQn=5.117406  pQmin=5.122561
Step768  Qn=7.663e-06  pQn=5.115598  pQmin=5.122561
Step769  Qn=1.863e-05  pQn=4.729813  pQmin=5.122561
Step770  Qn=1.877e-05  pQn=4.726557  pQmin=5.122561
Step771  Qn=2.209e-05  pQn=4.655742  pQmin=5.122561
Step772  Qn=1.122e-05  pQn=4.950161  pQmin=5.122561
Step773  Qn=8.898e-06  pQn=5.050697  pQmin=5.122561
Step774  Qn=8.351e-06  pQn=5.078247  pQmin=5.122561
Step775  Qn=7.957e-06  pQn=5.099274  pQmin=5.122561
Step776  Qn=7.863e-06  pQn=5.104413  pQmin=5.122561
Step777  Qn=7.994e-06  pQn=5.097214  pQmin=5.122561
Step778  Qn=1.992e-05  pQn=4.700764  pQmin=5.122561
Step779  Qn=9.617e-06  pQn=5.016973  pQmin=5.122561
Step780  Qn=1.035e-05  pQn=4.985206  pQmin=5.122561
Step781  Qn=7.880e-06  pQn=5.103475  pQmin=5.122561
Step782  Qn=7.633e-06  pQn=5.117326  pQmin=5.122561
Step783  Qn=7.563e-06  pQn=5.121315  pQmin=5.122561
Step784  Qn=9.539e-05  pQn=4.020479  pQmin=5.122561
Step785  Qn=8.164e-06  pQn=5.088079  pQmin=5.122561
Step786  Qn=7.804e-06  pQn=5.107699  pQmin=5.122561
Step787  Qn=7.709e-06  pQn=5.112985  pQmin=5.122561
Step788  Qn=7.618e-06  pQn=5.118141  pQmin=5.122561
Step789  Qn=1.566e-05  pQn=4.805129  pQmin=5.122561
Step790  Qn=1.825e-05  pQn=4.738768  pQmin=5.122561
Step791  Qn=1.448e-05  pQn=4.839171  pQmin=5.122561
Step792  Qn=7.738e-06  pQn=5.111393  pQmin=5.122561
Step793  Qn=7.765e-06  pQn=5.109859  pQmin=5.122561
Step794  Qn=7.971e-06  pQn=5.098507  pQmin=5.122561
Step795  Qn=7.614e-06  pQn=5.118399  pQmin=5.122561
Step796  Qn=7.761e-06  pQn=5.110071  pQmin=5.122561
